# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785379918654120	-1	0	1
1785379918666122	-1	0	1
1785379918675121	-1	0	1
1785379918685121	-1	0	1
1785379918693123	-1	0	1
1785379918701121	-1	0	1
1785379918710123	-1	0	1
1785379918717123	-1	0	1
1785379918724124	-1	0	1
1785379918730123	-2	0	1
1785379918736124	-1	0	1
1785379918742124	-1	0	1
1785379918748124	-1	0	1
1785379918755126	-1	0	1
1785379918760125	-1	0	1
1785379918766127	-1	0	1
1785379918768125	0	-1	1
1785379918772126	-1	0	1
1785379918778126	-1	0	1
1785379918784126	-1	0	1
1785379918789126	-1	0	1
1785379918796127	-1	0	1
1785379918801126	-1	0	1
1785379918808127	-1	0	1
1785379918815128	-1	0	1
1785379918823128	-1	0	1
1785379918832129	-1	0	1
1785379918844130	-1	0	1
1785379918855133	-1	0	1
1785379918865130	-1	0	1
1785379918877130	-1	0	1
1785379918889131	-1	0	1
1785379918902133	-1	0	1
1785379918913139	-1	0	1
1785379918915132	0	-1	1
1785379918928133	-1	0	1
1785379918943135	-1	0	1
1785379918965136	-1	0	1
1785379919002140	-1	0	1
1785379919208151	0	0	0
1785379919440159	1	0	0
1785379919445159	1	0	0
1785379919448158	0	1	0
1785379919451158	1	0	0
1785379919455159	0	2	0
1785379919456158	1	0	0
1785379919462159	1	1	0
1785379919467159	1	1	0
1785379919473159	1	1	0
1785379919477161	0	1	0
1785379919478159	1	0	0
1785379919481159	0	1	0
1785379919483160	1	0	0
1785379919485160	0	1	0
1785379919488160	1	0	0
1785379919489160	0	1	0
1785379919492160	0	1	0
1785379919494160	1	0	0
1785379919495160	0	1	0
1785379919498161	1	0	0
1785379919499160	0	1	0
1785379919502161	0	1	0
1785379919503160	1	0	0
1785379919505161	0	1	0
1785379919508161	1	1	0
1785379919511161	0	1	0
1785379919513161	1	0	0
1785379919514160	0	1	0
1785379919516161	0	1	0
