# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376741723205	-1	0	1
1785376741724204	-3	0	1
1785376741725202	-3	0	1
1785376741726203	-2	0	1
1785376741727203	-2	1	1
1785376741728203	-2	0	1
1785376741729205	-3	0	1
1785376741730204	-2	0	1
1785376741731203	-2	0	1
1785376741732205	-2	0	1
1785376741733205	-2	0	1
1785376741734205	-3	0	1
1785376741735204	-2	0	1
1785376741736204	-3	1	1
1785376741737205	-2	0	1
1785376741738204	-5	0	1
1785376741739206	-3	0	1
1785376741740204	-2	0	1
1785376741741204	-3	0	1
1785376741742204	-3	0	1
1785376741743204	-3	1	1
1785376741744203	-2	0	1
1785376741745205	-3	0	1
1785376741746204	-3	0	1
1785376741747204	-3	0	1
1785376741748204	-5	1	1
1785376741749204	-2	0	1
1785376741750204	-4	0	1
1785376741751206	-3	0	1
1785376741752204	-3	0	1
1785376741753204	-3	0	1
1785376741754204	-3	0	1
1785376741755204	-3	1	1
1785376741756206	-4	0	1
1785376741757205	-4	0	1
1785376741758205	-3	0	1
1785376741759204	-3	0	1
1785376741760204	-5	1	1
1785376741761204	-3	0	1
1785376741762205	-3	0	1
1785376741763204	-4	0	1
1785376741764204	-3	0	1
1785376741765204	-4	1	1
1785376741766204	-5	0	1
1785376741767207	-4	0	1
1785376741768204	-4	0	1
1785376741769204	-5	0	1
1785376741770204	-3	1	1
1785376741771203	-5	0	1
1785376741772203	-4	0	1
1785376741773206	-5	0	1
1785376741774204	-5	1	1
1785376741775204	-4	0	1
1785376741776204	-4	0	1
1785376741777203	-5	0	1
1785376741778205	-4	1	1
1785376741779204	-6	0	1
1785376741780205	-4	0	1
1785376741781203	-5	0	1
1785376741782204	-5	1	1
1785376741783204	-5	0	1
1785376741784205	-4	0	1
1785376741785205	-5	1	1
1785376741786204	-6	0	1
1785376741787204	-4	0	1
1785376741788204	-5	0	1
1785376741789204	-4	1	1
1785376741790205	-5	0	1
1785376741791204	-5	0	1
1785376741792203	-6	0	1
1785376741793204	-5	1	1
1785376741794204	-5	0	1
1785376741795206	-4	1	1
1785376741796204	-5	0	1
1785376741797205	-5	0	1
1785376741798205	-5	0	1
1785376741799205	-5	1	1
1785376741800204	-4	0	1
1785376741801205	-6	0	1
1785376741802206	-3	1	1
1785376741803204	-6	0	1
1785376741804204	-5	0	1
1785376741805205	-5	0	1
1785376741806205	-4	1	1
1785376741807205	-4	0	1
1785376741808205	-5	0	1
1785376741809205	-4	1	1
1785376741810205	-4	0	1
1785376741811204	-5	0	1
1785376741812205	-5	1	1
1785376741813204	-5	0	1
1785376741814204	-4	0	1
1785376741815205	-4	1	1
1785376741816204	-5	0	1
1785376741817205	-4	0	1
1785376741818205	-5	0	1
