# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376804459851	0	1	1
1785376804460852	-1	0	1
1785376804461851	0	1	1
1785376804463851	0	1	1
1785376804465850	0	1	1
1785376804467851	0	1	1
1785376804469851	0	1	1
1785376804471850	0	1	1
1785376804473851	0	1	1
1785376804474851	-1	0	1
1785376804475851	0	1	1
1785376804477851	0	1	1
1785376804478851	0	1	1
1785376804480851	0	1	1
1785376804482851	0	1	1
1785376804483851	0	1	1
1785376804485851	0	1	1
1785376804487850	0	1	1
1785376804488850	0	1	1
1785376804489851	0	1	1
1785376804491851	0	1	1
1785376804492851	0	1	1
1785376804494851	0	1	1
1785376804495851	0	2	1
1785376804497850	0	1	1
1785376804498850	0	1	1
1785376804499852	0	1	1
1785376804501852	-1	1	1
1785376804502852	0	1	1
1785376804503850	0	1	1
1785376804504850	0	1	1
1785376804506851	0	1	1
1785376804507850	0	1	1
1785376804508850	0	1	1
1785376804509850	0	1	1
1785376804510850	0	1	1
1785376804511852	0	1	1
1785376804512850	0	1	1
1785376804514850	0	1	1
1785376804515850	0	1	1
1785376804516853	0	1	1
1785376804517853	0	1	1
1785376804518850	0	1	1
1785376804519850	0	1	1
1785376804520850	0	1	1
1785376804521850	0	1	1
1785376804522852	0	1	1
1785376804523850	0	1	1
1785376804524851	0	1	1
1785376804525850	0	1	1
1785376804526850	0	1	1
1785376804527852	0	1	1
1785376804528851	0	2	1
1785376804529851	0	1	1
1785376804530851	0	1	1
1785376804531851	0	1	1
1785376804532851	0	2	1
1785376804533853	0	1	1
1785376804534851	0	1	1
1785376804535851	0	1	1
1785376804536850	0	1	1
1785376804537850	0	1	1
1785376804538852	0	1	1
1785376804539852	0	1	1
1785376804540852	0	2	1
1785376804541851	0	1	1
1785376804542850	0	1	1
1785376804543850	0	2	1
1785376804544855	0	1	1
1785376804545851	0	1	1
1785376804546850	0	1	1
1785376804547852	0	2	1
1785376804548852	0	1	1
1785376804549852	0	1	1
1785376804550852	0	2	1
1785376804551851	0	1	1
1785376804552851	0	1	1
1785376804553851	0	3	1
1785376804554852	0	1	1
1785376804555853	0	2	1
1785376804556851	0	1	1
1785376804557851	1	1	1
1785376804558851	0	2	1
1785376804559850	0	1	1
1785376804560851	0	2	1
1785376804561852	0	1	1
1785376804562851	0	1	1
1785376804563851	0	2	1
1785376804564851	0	1	1
1785376804565850	0	2	1
1785376804566853	0	1	1
1785376804567852	0	1	1
1785376804568851	0	2	1
1785376804569850	0	1	1
1785376804570851	0	2	1
1785376804571853	0	1	1
1785376804572852	1	1	1
1785376804573851	0	1	1
1785376804574851	0	3	1
1785376804575851	0	1	1
1785376804576851	0	2	1
1785376804577852	0	1	1
1785376804578852	0	1	1
1785376804579852	0	2	1
1785376804580851	0	1	1
1785376804581850	0	1	1
1785376804582854	0	2	1
1785376804583854	0	1	1
1785376804584851	0	1	1
1785376804585850	0	2	1
1785376804586851	0	1	1
1785376804587850	0	1	1
1785376804588852	0	1	1
1785376804589852	0	1	1
1785376804590852	0	1	1
1785376804591851	0	1	1
1785376804592851	0	2	1
1785376804593851	0	1	1
1785376804594854	1	1	1
1785376804595852	0	1	1
1785376804596851	0	1	1
1785376804597851	0	2	1
1785376804598851	0	1	1
1785376804599851	0	1	1
1785376804600858	0	1	1
1785376804601851	0	1	1
1785376804602851	0	1	1
1785376804604851	0	1	1
1785376804605852	0	1	1
1785376804606852	0	1	1
1785376804607851	0	1	1
1785376804608852	0	1	1
1785376804609851	0	1	1
1785376804611853	0	1	1
1785376804612851	0	1	1
1785376804613851	0	1	1
1785376804615851	0	1	1
1785376804616852	0	1	1
1785376804618852	0	1	1
1785376804619851	0	1	1
1785376804621851	0	1	1
1785376804623852	0	1	1
1785376804624851	0	1	1
1785376804626851	0	1	1
1785376804628853	0	1	1
1785376804630852	0	1	1
1785376804632853	0	1	1
1785376804635852	0	1	1
1785376804637851	0	1	1
1785376804640852	0	1	1
1785376804643852	0	1	1
1785376804644853	1	0	1
1785376804647853	0	2	1
1785376804651853	0	1	1
1785376804681856	0	0	0
1785376804742855	0	-2	0
1785376804746856	0	-1	0
1785376804752855	0	-1	0
1785376804756855	0	-1	0
1785376804760854	0	-1	0
1785376804765854	0	-1	0
1785376804771855	0	-1	0
1785376804772855	-1	0	0
1785376804777855	0	-1	0
1785376804784854	0	-1	0
1785376804792855	-1	0	0
1785376804795855	0	-1	0
1785376804804855	0	-1	0
1785376804815857	-1	0	0
1785376804816855	0	-1	0
1785376804826856	-1	-1	0
1785376804833857	-1	0	0
1785376804834855	0	-1	0
1785376804837856	-1	0	0
1785376804841856	-1	-1	0
1785376804844857	-1	0	0
1785376804846855	-1	0	0
1785376804848856	-1	-1	0
1785376804850855	-1	0	0
1785376804852854	-1	0	0
1785376804854854	-1	-1	0
1785376804855856	-1	0	0
1785376804857855	-1	0	0
1785376804858855	-1	0	0
1785376804859854	-1	0	0
1785376804860856	-1	0	0
1785376804861855	-1	0	0
1785376804862854	-2	0	0
1785376804863854	-1	0	0
1785376804864854	-1	0	0
1785376804865855	-1	0	0
1785376804866856	-1	0	0
1785376804867856	-1	0	0
1785376804868855	-1	0	0
1785376804869854	-2	0	0
1785376804871855	-2	0	0
1785376804872856	-2	0	0
1785376804873854	-1	0	0
1785376804874854	-1	0	0
1785376804875856	-1	0	0
1785376804876854	-2	0	0
1785376804877856	-2	0	0
1785376804878855	-1	0	0
1785376804879854	-2	0	0
1785376804880854	-1	0	0
1785376804881854	-2	0	0
1785376804882855	-2	0	0
1785376804883855	-2	0	0
1785376804884855	-3	0	0
1785376804885854	-2	0	0
1785376804886855	-2	1	0
1785376804887854	-1	0	0
1785376804888857	-2	0	0
1785376804889855	-2	1	0
1785376804890856	-2	0	0
1785376804891854	-3	0	0
1785376804892855	-2	0	0
1785376804893854	-2	1	0
1785376804894856	-2	0	0
1785376804895855	-2	1	0
1785376804896855	-3	0	0
1785376804897854	-2	0	0
1785376804898855	-3	1	0
1785376804899854	-3	0	0
