# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376882792689	0	-1	0
1785376882796688	0	-1	0
1785376882803689	0	-1	0
1785376882828690	0	1	0
1785376882831689	0	1	0
1785376882833689	-1	0	0
1785376882834689	0	1	0
1785376882837689	0	1	0
1785376882838688	-1	0	0
1785376882840689	0	1	0
1785376882845691	-1	1	0
1785376882869689	0	-1	0
1785376882871689	1	0	0
1785376882873690	0	-1	0
1785376882875689	1	0	0
1785376882878690	0	-1	0
1785376882880688	1	0	0
1785376882915690	-1	0	0
1785376882916690	0	1	0
1785376882920690	0	1	0
1785376882922690	-1	0	0
1785376882929689	0	1	0
1785376882952690	1	0	0
1785376882953690	0	-1	0
1785376882957690	1	0	0
1785376882960690	0	-1	0
1785376882992690	0	1	0
1785376882994691	-1	0	0
1785376882996690	0	1	0
1785376882997690	-1	0	0
1785376883001691	0	1	0
1785376883003692	-1	0	0
1785376883030692	0	-1	0
1785376883033691	1	0	0
1785376883034691	0	-1	0
1785376883035690	1	0	0
1785376883037691	0	-1	0
1785376883040692	1	0	0
1785376883074692	0	1	0
1785376883079692	-1	0	0
1785376883081692	0	1	0
1785376883110695	1	-1	0
1785376883120693	1	0	0
1785376883145693	-1	1	0
1785376883148693	0	1	0
1785376883149692	-1	0	0
1785376883152693	0	1	0
1785376883153694	-1	0	0
1785376883156692	0	1	0
1785376883161693	-1	0	0
1785376883214697	0	2	0
1785376883217693	0	1	0
1785376883220693	-2	1	0
1785376883222693	0	1	0
1785376883224693	-1	0	0
1785376883225694	0	1	0
1785376883228693	0	1	0
1785376883229693	-1	0	0
1785376883257694	0	-1	0
1785376883258693	1	0	0
1785376883259693	0	-1	0
1785376883261694	2	-1	0
1785376883263693	1	0	0
1785376883265693	0	-1	0
1785376883266693	1	-2	0
1785376883268694	1	-1	0
1785376883271693	1	0	0
1785376883272695	0	-1	0
1785376883274693	1	0	0
1785376883279696	1	-1	0
1785376883305695	0	1	0
1785376883309694	0	1	0
1785376883311694	-1	0	0
1785376883316694	0	2	0
1785376883331696	0	-1	0
1785376883335694	0	-1	0
1785376883337695	1	0	0
1785376883339695	0	-1	0
1785376883340693	1	0	0
1785376883341693	0	-1	0
1785376883342694	1	0	0
1785376883343693	0	-1	0
1785376883345694	1	0	0
1785376883346694	0	-1	0
1785376883347693	1	0	0
1785376883350695	1	-1	0
1785376883353695	1	0	0
1785376883355694	0	-1	0
1785376883393696	-1	1	0
1785376883452699	0	1	0
1785376883454697	-1	0	0
1785376883456696	0	1	0
1785376883458696	-1	0	0
1785376883459695	0	1	0
1785376883461695	-1	0	0
1785376883462695	0	1	0
1785376883465696	-1	0	0
1785376883466695	0	1	0
1785376883468695	-1	2	0
1785376883471696	-1	0	0
1785376883473696	0	1	0
1785376883474695	-1	0	0
1785376883478696	-1	1	0
1785376883483696	-1	0	0
1785376883508697	0	-1	0
1785376883511695	0	-2	0
1785376883537698	0	1	0
1785376883541697	0	1	0
1785376883542696	-1	0	0
1785376883543696	0	1	0
1785376883545696	-2	0	0
1785376883546695	0	1	0
1785376883548697	-1	0	0
1785376883550696	0	1	0
1785376883551696	-1	0	0
1785376883555697	0	1	0
1785376883556696	-1	0	0
1785376883561698	-1	0	0
1785376883591697	0	-1	0
1785376883596698	1	0	0
1785376883620697	0	1	0
1785376883621698	-1	0	0
1785376883622697	0	1	0
1785376883624697	0	1	0
1785376883625696	-1	0	0
1785376883627698	0	1	0
1785376883629697	-1	0	0
1785376883630696	0	1	0
1785376883631696	-1	1	0
1785376883634697	-1	1	0
1785376883639698	-1	1	0
1785376883696699	0	1	0
1785376883697697	-1	0	0
1785376883700699	-1	1	0
1785376883704700	-1	0	0
1785376883705698	0	1	0
1785376883708698	-1	0	0
1785376883712698	0	1	0
1785376883713698	-1	0	0
1785376883743700	0	-1	0
1785376883781700	0	1	0
1785376883785700	-1	0	0
1785376883817700	0	-1	0
1785376883820700	0	-1	0
1785376883854701	-1	0	0
1785376883859700	-1	0	0
1785376883888701	0	-1	0
1785376883892701	0	-1	0
1785376883894701	1	0	0
1785376883896700	0	-1	0
1785376883900701	1	0	0
1785376883901701	0	-1	0
1785376883905700	0	-1	0
1785376883918701	0	-1	0
1785376883924702	-1	0	0
1785376883928703	-1	0	0
1785376883931701	-1	0	0
1785376884281710	0	-1	0
1785376884282703	0	-1	0
1785376884287706	0	-1	0
1785376884292705	1	0	0
1785376884321705	0	1	0
1785376884324706	0	1	0
1785376884328706	0	1	0
1785376884329705	0	1	0
1785376884331705	0	1	0
1785376884333706	0	1	0
1785376884335705	0	1	0
1785376884369707	1	0	0
1785376884372709	0	-1	0
1785376884377707	1	0	0
1785376884390707	1	0	0
1785376884401708	1	0	0
1785376884415706	0	1	0
1785376884417707	0	1	0
1785376884421706	0	1	0
1785376884423706	0	1	0
1785376884425706	0	1	0
1785376884431706	0	1	0
1785376884445707	0	-1	0
1785376884449708	0	-1	0
1785376884453707	1	-1	0
1785376884461706	0	-1	0
1785376884489709	0	1	0
1785376884492707	0	1	0
1785376884493706	-1	0	0
1785376884494707	0	1	0
1785376884495709	-1	0	0
1785376884497706	0	1	0
1785376884499708	-1	0	0
1785376884501706	0	1	0
1785376884503707	-1	0	0
1785376884507706	0	1	0
1785376884509708	-1	0	0
1785376884529708	0	-1	0
1785376884530706	1	0	0
1785376884532707	0	-1	0
1785376884533707	1	0	0
1785376884537710	1	-1	0
1785376884540708	1	0	0
1785376884543708	0	-1	0
1785376884545709	1	0	0
1785376884549709	0	-1	0
1785376884551707	1	0	0
1785376884593711	1	0	0
1785376884605710	1	-1	0
1785376884608709	0	-1	0
1785376884612709	1	0	0
1785376884613707	0	-1	0
1785376884617708	1	0	0
1785376884626710	1	0	0
1785376884735713	1	0	0
1785376884740712	1	0	0
1785376884744710	1	0	0
1785376884750710	1	0	0
1785376884755709	1	0	0
1785376884789714	-1	0	0
1785376884795711	-1	1	0
1785376884798709	-1	0	0
1785376884803710	-1	0	0
1785376884805710	0	1	0
1785376884855710	-1	1	0
1785376884857712	-1	1	0
1785376884860710	-1	1	0
1785376884861709	0	1	0
1785376884863711	-1	1	0
1785376884864709	-1	1	0
1785376884866710	-1	1	0
1785376884867711	-1	1	0
1785376884869712	-1	1	0
1785376884871711	-1	0	0
1785376884872710	-1	1	0
1785376884873710	0	1	0
1785376884874710	-1	0	0
1785376884875712	-1	1	0
1785376884876711	-1	0	0
1785376884877709	0	1	0
1785376884878711	-2	0	0
1785376884879711	-1	1	0
1785376884880711	-1	0	0
1785376884881712	-1	1	0
1785376884882711	-1	0	0
1785376884883710	-1	0	0
1785376884885711	-1	0	0
1785376884886713	-1	2	0
