# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376918438078	-2	0	1
1785376918439080	-1	0	1
1785376918440079	-1	0	1
1785376918441080	-1	0	1
1785376918442079	-2	0	1
1785376918443079	-1	0	1
1785376918444079	-1	0	1
1785376918445080	-1	0	1
1785376918446079	-1	0	1
1785376918447079	-2	0	1
1785376918448079	-1	0	1
1785376918449080	-1	0	1
1785376918450079	-1	0	1
1785376918451079	-2	0	1
1785376918452080	-1	0	1
1785376918453081	-1	0	1
1785376918454079	-1	0	1
1785376918455078	-1	0	1
1785376918456080	-3	0	1
1785376918457080	-1	0	1
1785376918458078	-1	0	1
1785376918459079	-1	0	1
1785376918460079	-1	0	1
1785376918461079	-2	0	1
1785376918462080	-1	0	1
1785376918463079	-1	0	1
1785376918464080	-1	0	1
1785376918465079	-1	0	1
1785376918466079	-1	0	1
1785376918467080	-1	0	1
1785376918468079	-1	0	1
1785376918469079	-2	0	1
1785376918470078	-1	0	1
1785376918471080	-1	1	1
1785376918472080	-1	0	1
1785376918473080	-1	0	1
1785376918474080	-1	0	1
1785376918475079	-1	0	1
1785376918476080	-1	0	1
1785376918477079	-1	0	1
1785376918478081	-1	0	1
1785376918479079	-1	0	1
1785376918480079	-1	1	1
1785376918481079	-1	0	1
1785376918482081	-3	0	1
1785376918483079	-1	0	1
1785376918484080	-1	0	1
1785376918485079	-1	0	1
1785376918486079	-1	0	1
1785376918487082	-1	0	1
1785376918488080	-1	0	1
1785376918489079	-1	1	1
1785376918490081	-1	0	1
1785376918491079	-1	0	1
1785376918492079	-1	0	1
1785376918493080	-1	0	1
1785376918494079	-1	0	1
1785376918495080	-2	0	1
1785376918496081	-1	1	1
1785376918497079	-1	0	1
1785376918498080	-1	0	1
1785376918499079	-1	0	1
1785376918500079	-1	0	1
1785376918501080	-1	0	1
1785376918502079	-1	0	1
1785376918503080	-1	0	1
1785376918504080	-1	0	1
1785376918505079	-2	0	1
1785376918506081	-1	1	1
1785376918507080	-1	0	1
1785376918508079	-2	0	1
1785376918509079	-1	0	1
1785376918510080	-2	0	1
1785376918511080	-1	0	1
1785376918512081	-1	0	1
1785376918513079	-1	0	1
1785376918514081	-2	0	1
1785376918515080	-1	0	1
1785376918516080	-1	0	1
1785376918517081	-2	0	1
1785376918518081	-1	1	1
1785376918519080	-1	0	1
1785376918520080	-1	0	1
1785376918521080	-2	0	1
1785376918522079	-1	0	1
1785376918523081	-1	0	1
1785376918524080	-2	0	1
1785376918525080	-1	0	1
1785376918526080	-2	0	1
1785376918527080	-1	0	1
1785376918528081	-1	0	1
1785376918529080	-1	0	1
1785376918530081	-2	0	1
1785376918531079	-2	0	1
1785376918532080	-1	0	1
1785376918533079	-2	0	1
1785376918534081	-1	0	1
1785376918535080	-1	0	1
1785376918536079	-1	0	1
1785376918537080	-2	0	1
1785376918538080	-1	0	1
1785376918539081	-2	0	1
1785376918540080	-1	0	1
1785376918541080	-1	0	1
