# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376790782709	0	-1	1
1785376790784708	0	-1	1
1785376790785708	0	-1	1
1785376790787709	0	-1	1
1785376790789708	0	-1	1
1785376790791708	0	-1	1
1785376790793708	0	-1	1
1785376790795709	0	-1	1
1785376790796707	-2	0	1
1785376790797707	0	-1	1
1785376790799709	0	-1	1
1785376790800707	-1	0	1
1785376790801707	0	-1	1
1785376790803709	0	-1	1
1785376790804710	-1	0	1
1785376790805708	0	-1	1
1785376790807709	0	-1	1
1785376790808708	-1	0	1
1785376790809707	0	-2	1
1785376790811709	0	-1	1
1785376790812708	-1	0	1
1785376790814709	0	-1	1
1785376790815709	-1	-1	1
1785376790817709	0	-1	1
1785376790818708	-1	0	1
1785376790820708	0	-1	1
1785376790821709	-1	0	1
1785376790822708	0	-1	1
1785376790823708	-1	0	1
1785376790824708	0	-1	1
1785376790825708	0	-1	1
1785376790826711	-1	0	1
1785376790828709	-1	-1	1
1785376790830708	0	-1	1
1785376790831710	-1	0	1
1785376790832709	0	-1	1
1785376790833708	-1	0	1
1785376790834708	0	-1	1
1785376790835708	-1	0	1
1785376790836709	0	-1	1
1785376790837710	-1	0	1
1785376790838710	0	-1	1
1785376790839708	-1	0	1
1785376790840708	0	-1	1
1785376790841708	-1	0	1
1785376790843711	-1	-1	1
1785376790845710	-1	-1	1
1785376790847709	-1	-1	1
1785376790849710	-1	0	1
1785376790850709	0	-1	1
1785376790851708	-1	0	1
1785376790852709	0	-1	1
1785376790853708	-1	0	1
1785376790855709	-1	-1	1
1785376790856710	-1	0	1
1785376790857709	0	-1	1
1785376790858709	-1	0	1
1785376790859708	0	-1	1
1785376790860709	-1	0	1
1785376790862710	-1	-1	1
1785376790864709	-1	0	1
1785376790865710	-1	-1	1
1785376790867709	-2	-1	1
1785376790869709	-1	0	1
1785376790870709	0	-1	1
1785376790871709	-1	0	1
1785376790872708	0	-1	1
1785376790873708	-1	0	1
1785376790875709	-1	-1	1
1785376790876709	-1	0	1
1785376790878710	-1	-2	1
1785376790880710	-1	0	1
1785376790881708	0	-1	1
1785376790882711	-1	0	1
1785376790884710	-1	0	1
1785376790885708	0	-1	1
1785376790886709	-1	0	1
1785376790887710	-1	0	1
1785376790889709	0	-1	1
1785376790890709	-1	0	1
1785376790892709	-1	0	1
1785376790893711	0	-1	1
1785376790894709	-1	0	1
1785376790896709	-1	0	1
1785376790898710	-1	-1	1
1785376790901710	-1	0	1
1785376790903709	0	-1	1
1785376790904710	-1	0	1
1785376790906709	-1	0	1
1785376790909710	-1	-1	1
1785376790912709	-1	0	1
1785376790915710	-1	0	1
1785376790918710	-1	0	1
1785376790920710	0	-1	1
1785376790921710	-1	0	1
1785376790924710	-1	0	1
1785376790928709	-1	0	1
1785376790930710	-1	0	1
1785376790933712	-1	0	1
1785376790936711	-2	0	1
1785376790939710	-1	0	1
1785376790942710	-1	0	1
1785376790945711	-1	0	1
1785376790947710	-1	0	1
1785376790950711	-1	0	1
1785376790952709	-1	0	1
1785376790954710	-1	0	1
1785376790957710	-1	0	1
1785376790959711	-1	0	1
1785376790961710	-1	0	1
1785376790964710	-1	0	1
1785376790966710	-1	0	1
1785376790968710	-1	0	1
1785376790970709	-1	0	1
1785376790973710	-1	0	1
1785376790975709	-1	0	1
1785376790977710	-1	0	1
1785376790979710	0	1	1
1785376790980710	-1	0	1
1785376790982711	-1	0	1
1785376790984711	-1	1	1
1785376790987712	-1	0	1
1785376790988710	0	1	1
1785376790989710	-1	0	1
1785376790991710	-1	0	1
1785376790992710	0	1	1
1785376790994710	-1	0	1
1785376790995711	0	1	1
1785376790996711	-1	0	1
1785376790999711	-1	1	1
1785376791001710	-1	0	1
1785376791002710	0	1	1
1785376791004711	-1	0	1
1785376791005710	0	2	1
1785376791007711	-2	0	1
1785376791008709	0	1	1
1785376791010711	-1	0	1
1785376791011710	0	1	1
1785376791013710	-1	0	1
1785376791014709	0	1	1
1785376791016711	-1	0	1
1785376791017710	0	1	1
1785376791018709	-1	0	1
1785376791019709	0	1	1
1785376791022711	-1	1	1
1785376791024710	0	1	1
1785376791025710	-1	0	1
1785376791027710	0	1	1
1785376791028710	-1	0	1
1785376791030710	0	1	1
1785376791031710	-1	0	1
1785376791032711	0	1	1
1785376791034711	0	1	1
1785376791035710	-1	0	1
1785376791036709	0	1	1
1785376791038712	-1	0	1
1785376791039713	0	1	1
1785376791041711	-1	1	1
1785376791044712	0	1	1
1785376791045712	-1	0	1
1785376791046711	0	1	1
1785376791048712	-1	1	1
1785376791050711	0	1	1
1785376791051711	-1	0	1
1785376791052710	0	1	1
1785376791055712	-1	1	1
1785376791057711	0	1	1
1785376791059712	-1	1	1
1785376791061710	0	1	1
1785376791063710	-1	0	1
1785376791064710	0	1	1
1785376791066711	0	1	1
1785376791068712	-1	1	1
1785376791070710	0	1	1
1785376791073711	0	1	1
1785376791075711	-1	1	1
1785376791078711	0	2	1
1785376791080712	0	1	1
1785376791082712	0	1	1
1785376791085711	0	1	1
1785376791087713	0	1	1
1785376791089711	-1	1	1
1785376791092712	0	1	1
1785376791094711	0	1	1
1785376791096712	0	1	1
1785376791099711	0	1	1
1785376791101711	0	1	1
1785376791103711	0	1	1
1785376791106712	0	1	1
1785376791108712	0	1	1
1785376791110712	0	1	1
1785376791113711	0	1	1
1785376791115712	0	1	1
1785376791118712	0	1	1
1785376791120711	0	1	1
1785376791123712	0	1	1
1785376791127712	0	1	1
1785376791130711	0	1	1
1785376791133711	0	1	1
1785376791138711	0	1	1
1785376791142711	1	0	1
1785376791144711	0	1	1
1785376791150712	0	1	1
1785376791152711	1	0	1
1785376791156713	0	1	1
1785376791160712	1	0	1
