# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376820103015	0	1	1
1785376820104015	0	1	1
1785376820106016	0	1	1
1785376820107016	-1	0	1
1785376820108015	0	1	1
1785376820109015	0	2	1
1785376820111017	0	1	1
1785376820112015	0	1	1
1785376820114015	0	1	1
1785376820116016	0	1	1
1785376820117015	0	1	1
1785376820118015	-1	0	1
1785376820119015	0	1	1
1785376820121015	0	1	1
1785376820122016	0	1	1
1785376820124015	0	1	1
1785376820125015	0	1	1
1785376820127016	0	1	1
1785376820129015	0	1	1
1785376820130016	0	1	1
1785376820132016	0	1	1
1785376820133015	0	1	1
1785376820135016	-1	1	1
1785376820137016	0	1	1
1785376820139016	0	1	1
1785376820140015	0	1	1
1785376820141015	0	1	1
1785376820143016	0	1	1
1785376820145016	0	1	1
1785376820147015	0	1	1
1785376820148015	0	1	1
1785376820150016	0	1	1
1785376820152016	0	1	1
1785376820153015	0	1	1
1785376820155016	0	1	1
1785376820156016	0	2	1
1785376820158016	0	1	1
1785376820160016	0	1	1
1785376820161016	0	1	1
1785376820163016	0	1	1
1785376820164016	0	1	1
1785376820166016	0	1	1
1785376820168018	0	1	1
1785376820169016	0	1	1
1785376820171016	0	1	1
1785376820172016	0	1	1
1785376820174016	0	1	1
1785376820176016	0	1	1
1785376820177015	0	1	1
1785376820179017	0	1	1
1785376820181017	0	1	1
1785376820182016	0	1	1
1785376820184019	0	1	1
1785376820186016	0	1	1
1785376820188016	0	1	1
1785376820190016	0	1	1
1785376820192017	0	1	1
1785376820194016	0	1	1
1785376820196016	0	1	1
1785376820198016	0	1	1
1785376820201017	0	1	1
1785376820203016	0	1	1
1785376820206017	0	1	1
1785376820210017	0	1	1
1785376820213017	0	1	1
1785376820217017	0	2	1
1785376820222017	0	1	1
1785376820229017	0	1	1
1785376820374021	0	-1	1
1785376820380020	0	-2	1
1785376820385019	0	-1	1
1785376820390019	0	-1	1
1785376820394019	0	-1	1
1785376820397019	1	0	1
1785376820398018	0	-1	1
1785376820401020	0	-1	1
1785376820405019	0	-1	1
1785376820407019	0	-1	1
1785376820410020	0	-1	1
1785376820413019	0	-1	1
1785376820414018	1	0	1
1785376820416019	0	-1	1
1785376820418019	0	-1	1
1785376820421019	0	-1	1
1785376820423020	0	-1	1
1785376820426019	0	-1	1
1785376820428019	0	-1	1
1785376820430019	0	-1	1
1785376820431018	1	0	1
1785376820432019	0	-1	1
1785376820434020	0	-1	1
1785376820436019	0	-1	1
1785376820438019	0	-1	1
1785376820440019	0	-1	1
