# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376762528416	2	-1	0
1785376762529415	2	0	0
1785376762530416	3	-1	0
1785376762531415	2	0	0
1785376762532415	2	-1	0
1785376762533416	3	0	0
1785376762534416	2	0	0
1785376762535417	3	-1	0
1785376762536415	3	0	0
1785376762537417	2	-1	0
1785376762538416	3	0	0
1785376762539415	3	0	0
1785376762540417	2	-1	0
1785376762541418	2	0	0
1785376762542416	3	0	0
1785376762543417	2	0	0
1785376762544417	3	-1	0
1785376762545416	2	0	0
1785376762546416	3	0	0
1785376762547417	3	0	0
1785376762548415	3	0	0
1785376762549417	3	-1	0
1785376762550416	3	0	0
1785376762551415	2	0	0
1785376762552416	3	0	0
1785376762553416	2	0	0
1785376762554416	3	0	0
1785376762555416	2	0	0
1785376762556420	3	0	0
1785376762557418	3	-1	0
1785376762558416	2	0	0
1785376762559416	3	0	0
1785376762560417	4	0	0
1785376762561415	2	0	0
1785376762562416	3	0	0
1785376762563417	2	0	0
1785376762564416	3	0	0
1785376762565415	2	0	0
1785376762566417	3	0	0
1785376762567416	3	0	0
1785376762568416	2	0	0
1785376762569417	3	0	0
1785376762570415	3	0	0
1785376762571416	3	0	0
1785376762572415	3	0	0
1785376762573415	3	0	0
1785376762574417	2	0	0
1785376762575415	3	0	0
1785376762576415	2	0	0
1785376762577417	2	0	0
1785376762578415	3	0	0
1785376762579416	2	0	0
1785376762580417	3	0	0
1785376762581416	2	1	0
1785376762582417	3	0	0
1785376762583417	2	0	0
1785376762584415	3	0	0
1785376762585418	2	1	0
1785376762586416	2	0	0
1785376762587417	3	0	0
1785376762588416	2	1	0
1785376762589415	2	0	0
1785376762590418	3	1	0
1785376762591417	2	0	0
1785376762592416	2	0	0
1785376762593415	2	1	0
1785376762594417	2	0	0
1785376762595417	2	1	0
1785376762596418	2	0	0
1785376762597416	3	1	0
1785376762598416	2	0	0
1785376762599417	1	1	0
1785376762600417	3	1	0
1785376762601415	1	0	0
1785376762602416	2	2	0
1785376762603417	2	0	0
1785376762604416	2	1	0
1785376762605417	1	1	0
1785376762606417	2	0	0
1785376762607418	2	1	0
1785376762608417	1	1	0
1785376762609416	2	0	0
1785376762610417	2	1	0
1785376762611417	1	1	0
1785376762612416	2	1	0
1785376762613416	1	0	0
1785376762614416	1	1	0
1785376762615416	3	1	0
1785376762616417	1	0	0
1785376762617417	1	1	0
1785376762618419	2	1	0
1785376762619416	1	1	0
1785376762620417	1	0	0
1785376762621417	1	1	0
1785376762622416	2	1	0
1785376762623416	1	1	0
1785376762624416	1	1	0
1785376762625416	1	1	0
1785376762626417	1	0	0
1785376762627417	1	1	0
1785376762628417	1	1	0
1785376762629416	1	1	0
1785376762630417	1	1	0
1785376762631416	1	1	0
1785376762632416	0	1	0
1785376762633416	1	1	0
1785376762634417	1	0	0
1785376762635416	1	1	0
1785376762636417	0	1	0
1785376762637417	1	1	0
1785376762638417	1	1	0
1785376762639417	0	2	0
1785376762640417	1	1	0
1785376762641417	1	1	0
1785376762642417	0	1	0
1785376762643418	1	0	0
1785376762644417	0	1	0
1785376762645416	1	1	0
1785376762646419	0	1	0
1785376762647417	0	1	0
1785376762648417	1	1	0
1785376762649418	0	1	0
1785376762650416	2	1	0
1785376762651417	0	1	0
1785376762652418	0	1	0
1785376762653417	0	1	0
1785376762654416	1	1	0
1785376762655417	0	1	0
1785376762656417	0	1	0
1785376762657419	0	1	0
1785376762658417	0	1	0
1785376762659416	1	1	0
1785376762660417	0	1	0
1785376762661416	0	1	0
1785376762662416	0	1	0
1785376762663424	0	1	0
1785376762664417	0	1	0
1785376762665417	0	1	0
1785376762666418	0	1	0
1785376762667418	1	1	0
1785376762668418	0	1	0
1785376762669417	0	1	0
1785376762670417	0	2	0
1785376762671417	0	2	0
1785376762672418	0	1	0
1785376762673416	0	1	0
1785376762674417	0	1	0
1785376762675418	0	1	0
1785376762676417	0	1	0
1785376762677418	0	1	0
1785376762678416	0	1	0
1785376762679416	0	1	0
1785376762680417	0	1	0
1785376762681418	0	2	0
1785376762682418	0	1	0
1785376762683417	-1	1	0
1785376762684417	0	1	0
1785376762685418	0	1	0
1785376762686419	-1	2	0
1785376762687417	0	1	0
1785376762688417	0	1	0
1785376762689418	-2	1	0
1785376762690418	0	1	0
1785376762691417	0	2	0
1785376762692417	-1	1	0
1785376762693418	0	1	0
1785376762694418	-1	1	0
1785376762695417	-1	3	0
1785376762696419	0	1	0
1785376762697418	-1	2	0
1785376762698417	0	1	0
1785376762699419	-1	1	0
1785376762700418	-1	2	0
1785376762701417	-1	1	0
1785376762702419	0	2	0
1785376762703418	-1	1	0
1785376762704418	-1	1	0
1785376762705419	-1	2	0
1785376762706417	-1	1	0
1785376762707420	-1	2	0
1785376762708418	-1	2	0
1785376762709417	-2	1	0
1785376762710419	0	0	1
1785376762711418	-1	2	1
1785376762712418	-1	2	1
1785376762713418	-1	1	1
1785376762714418	-1	2	1
1785376762715418	-2	2	1
1785376762716419	-1	2	1
1785376762717418	-2	2	1
1785376762718419	-2	2	1
1785376762719419	-2	2	1
1785376762720418	-2	2	1
1785376762721419	-2	1	1
1785376762722418	-2	2	1
1785376762723417	-2	2	1
1785376762724421	-1	1	1
1785376762725419	-2	2	1
1785376762726417	-3	2	1
1785376762727419	-2	2	1
1785376762728417	-2	2	1
1785376762729418	-3	2	1
1785376762730419	-1	1	1
1785376762731417	-3	4	1
1785376762732420	-3	2	1
1785376762733417	-2	1	1
1785376762734418	-4	2	1
1785376762735419	-3	2	1
1785376762736417	-2	2	1
1785376762737419	-3	2	1
1785376762738418	-3	2	1
1785376762739418	-2	2	1
1785376762740418	-4	2	1
1785376762741419	-3	2	1
1785376762742419	-3	2	1
1785376762743417	-2	2	1
1785376762744417	-4	1	1
1785376762745418	-3	2	1
1785376762746420	-3	2	1
1785376762747419	-3	2	1
1785376762748417	-3	2	1
1785376762749418	-3	2	1
1785376762750419	-3	1	1
1785376762751420	-4	3	1
1785376762752420	-3	1	1
1785376762753419	-3	2	1
1785376762754418	-4	1	1
1785376762755418	-3	2	1
1785376762756417	-3	1	1
1785376762757421	-3	2	1
1785376762758419	-3	1	1
1785376762759417	-4	1	1
1785376762760418	-3	2	1
1785376762761418	-3	1	1
1785376762762417	-4	1	1
1785376762763420	-5	2	1
1785376762764418	-3	1	1
1785376762765416	-4	1	1
1785376762766418	-3	1	1
1785376762767418	-4	2	1
1785376762768417	-3	1	1
1785376762769419	-4	1	1
1785376762770417	-4	0	1
1785376762771419	-5	1	1
1785376762772419	-5	1	1
1785376762773418	-2	1	1
1785376762774419	-5	1	1
1785376762775419	-4	1	1
1785376762776418	-4	0	1
1785376762777419	-4	1	1
1785376762778417	-5	0	1
1785376762779418	-4	1	1
1785376762780419	-4	0	1
1785376762781418	-5	1	1
1785376762782421	-4	0	1
1785376762783419	-5	0	1
1785376762784417	-5	0	1
1785376762785419	-6	1	1
1785376762786419	-5	0	1
1785376762787418	-4	0	1
1785376762788419	-5	0	1
1785376762789419	-4	0	1
1785376762790418	-5	0	1
1785376762791419	-5	0	1
1785376762792419	-5	0	1
1785376762793419	-4	0	1
1785376762794419	-6	0	1
1785376762795419	-4	0	1
1785376762796421	-5	0	1
1785376762797419	-6	0	1
1785376762798418	-4	0	1
1785376762799418	-5	0	1
1785376762800419	-5	0	1
1785376762801418	-5	0	1
1785376762802422	-5	-1	1
1785376762803419	-8	0	1
1785376762804418	-4	-1	1
1785376762805419	-6	0	1
1785376762806420	-5	-1	1
1785376762807420	-5	0	1
1785376762808420	-5	-1	1
1785376762809419	-6	-1	1
1785376762810419	-5	0	1
1785376762811419	-4	-1	1
1785376762812419	-5	0	1
1785376762813421	-5	-1	1
1785376762814419	-5	-1	1
1785376762815419	-7	-1	1
1785376762816419	-5	0	1
1785376762817420	-5	-1	1
1785376762818420	-5	-2	1
1785376762819419	-4	-1	1
1785376762820420	-5	-1	1
1785376762821420	-5	-1	1
1785376762822419	-5	-2	1
1785376762823419	-4	-1	1
1785376762824420	-5	-1	1
1785376762825419	-5	-1	1
1785376762826419	-4	-1	1
1785376762827420	-6	-1	1
1785376762828419	-4	-1	1
1785376762829420	-4	-2	1
1785376762830419	-5	-1	1
1785376762831419	-4	-1	1
1785376762832420	-4	-1	1
1785376762833421	-4	-1	1
1785376762834420	-5	-1	1
1785376762835419	-4	-2	1
1785376762836419	-4	-1	1
1785376762837420	-5	-1	1
1785376762838420	-3	-2	1
1785376762839419	-4	-1	1
1785376762840421	-4	-1	1
1785376762841421	-3	-2	1
1785376762842419	-5	-2	1
1785376762843420	-3	-1	1
1785376762844420	-3	-2	1
1785376762845420	-3	-2	1
1785376762846420	-4	-2	1
1785376762847420	-3	-1	1
1785376762848419	-3	-2	1
1785376762849419	-3	-1	1
1785376762850420	-3	-2	1
1785376762851419	-4	-2	1
1785376762852420	-3	-1	1
1785376762853420	-3	-2	1
1785376762854420	-3	-2	1
1785376762855419	-3	-1	1
1785376762856419	-2	-2	1
1785376762857421	-3	-2	1
1785376762858421	-2	-1	1
1785376762859419	-3	-2	1
1785376762860420	-2	-3	1
1785376762861419	-2	-1	1
1785376762862418	-3	-2	1
1785376762863420	-2	-2	1
1785376762864420	-2	-1	1
1785376762865419	-2	-2	1
1785376762866419	-2	-2	1
1785376762867419	-1	-1	1
1785376762868419	-2	-2	1
1785376762869420	-2	-2	1
1785376762870418	-1	-2	1
1785376762871420	-2	-1	0
1785376762872420	-1	-2	0
1785376762873419	-1	-1	0
1785376762874420	-1	-2	0
1785376762875419	-1	-2	0
1785376762876419	-1	-1	0
1785376762877419	-1	-2	0
1785376762878420	0	-2	0
1785376762879419	-1	-2	0
1785376762880421	-1	-1	0
1785376762881419	0	-2	0
1785376762882419	-1	-1	0
1785376762883420	0	-1	0
1785376762884419	-1	-2	0
1785376762885420	0	-1	0
1785376762886419	0	-1	0
1785376762887420	0	-1	0
1785376762888420	-1	-1	0
1785376762889419	0	-2	0
1785376762890420	0	-1	0
1785376762891420	0	-1	0
1785376762892418	0	-1	0
1785376762893420	0	-1	0
1785376762894420	0	-1	0
1785376762895420	0	-1	0
1785376762896421	0	-1	0
1785376762897419	0	-1	0
1785376762898419	0	-1	0
1785376762899420	1	0	0
1785376762900420	0	-1	0
1785376762901419	1	-1	0
1785376762902421	0	-1	0
1785376762903421	1	-1	0
1785376762904419	1	-2	0
1785376762905420	0	-1	0
