# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376831433135	-1	1	1
1785376831434135	0	1	1
1785376831436135	0	1	1
1785376831437135	0	1	1
1785376831438135	0	1	1
1785376831439135	-1	1	1
1785376831440135	0	1	1
1785376831442136	0	1	1
1785376831443135	0	2	1
1785376831444135	0	1	1
1785376831445136	-1	1	1
1785376831446137	0	1	1
1785376831447135	0	1	1
1785376831448135	0	1	1
1785376831450137	0	1	1
1785376831451135	0	1	1
1785376831452135	0	1	1
1785376831453135	0	1	1
1785376831454136	-1	1	1
1785376831455135	0	1	1
1785376831456135	0	1	1
1785376831458135	0	1	1
1785376831459135	0	1	1
1785376831460136	0	1	1
1785376831461135	0	1	1
1785376831462135	0	1	1
1785376831464135	0	2	1
1785376831466136	0	1	1
1785376831467136	0	1	1
1785376831468135	0	1	1
1785376831469136	0	1	1
1785376831470135	0	1	1
1785376831472136	0	1	1
1785376831473137	-1	1	1
1785376831474136	0	1	1
1785376831475135	0	1	1
1785376831476136	0	2	1
1785376831478136	0	1	1
1785376831479135	0	1	1
1785376831480138	0	1	1
1785376831482136	0	1	1
1785376831483136	0	1	1
1785376831484136	0	1	1
1785376831485135	0	1	1
1785376831486136	0	1	1
1785376831488136	0	1	1
1785376831489137	0	1	1
1785376831490136	0	1	1
1785376831491137	0	1	1
1785376831492136	0	1	1
1785376831493135	0	1	1
1785376831495136	0	1	1
1785376831496136	0	1	1
1785376831498136	0	1	1
1785376831499135	0	1	1
1785376831500137	0	1	1
1785376831501136	0	1	1
1785376831502135	0	1	1
1785376831504136	0	1	1
1785376831505136	0	1	1
1785376831506136	0	1	1
1785376831507135	0	1	1
1785376831508136	0	1	1
1785376831510136	0	1	1
1785376831511136	0	1	1
1785376831512136	0	2	1
1785376831513137	0	1	1
1785376831514136	0	1	1
1785376831515136	0	1	1
1785376831516136	0	1	1
1785376831517136	0	1	1
1785376831518136	0	1	1
1785376831520136	0	1	1
1785376831521137	0	1	1
1785376831522136	0	1	1
1785376831523137	0	1	1
1785376831524136	0	1	1
1785376831525137	0	1	1
1785376831526136	0	1	1
1785376831527136	0	1	1
1785376831528136	0	1	1
1785376831529136	0	1	1
1785376831530136	0	1	1
1785376831531136	0	1	1
1785376831532136	0	1	1
1785376831533136	0	1	1
1785376831534136	0	1	1
1785376831535136	0	1	1
1785376831536136	0	1	1
1785376831538136	0	1	1
1785376831539138	0	1	1
1785376831540136	0	1	1
1785376831541137	0	1	1
1785376831542136	0	1	1
1785376831543136	0	1	1
1785376831544137	0	2	1
1785376831545137	0	1	1
1785376831547137	0	1	1
1785376831548136	0	1	1
1785376831549136	0	1	1
1785376831550137	0	1	1
1785376831551136	0	1	1
1785376831552136	0	1	1
1785376831554137	0	1	1
1785376831555136	0	1	1
1785376831556137	0	1	1
1785376831557136	0	1	1
1785376831558137	0	1	1
1785376831560137	0	1	1
1785376831561137	0	1	1
1785376831562136	0	1	1
1785376831564137	0	1	1
1785376831565137	0	1	1
1785376831566136	0	1	1
1785376831567137	0	1	1
1785376831568136	0	1	1
1785376831569138	0	1	1
1785376831571137	0	1	1
1785376831573137	0	1	1
1785376831574137	0	1	1
1785376831575137	0	1	1
1785376831576137	0	1	1
